GEOID,year,median_income,population,median_gross_rent,median_house_value,unemployment_rate_in_pop,poverty_rate,MoveOutNum,MoveInNum,MovesDiff,Professional_Scientific_Technical,RetailTrade,Accommodation_FoodServices,Administrative _Support_WasteManagement_Remediation,Agriculture_Forestry_Fishing_Hunting,Arts_Entertainment_Recreation,Construction,EducationalServices,Finance_nsurance,HealthCare_SocialAssistance,Information,ManagementCompanies_Enterprises,Manufacturing,Other,PublicAdministration,RealEstate_Rental_Leasing,Transportation_Warehousing,Utilities,WholesaleTrade,Mining_Quarrying_Oil_Gas
91107,2018,44950,32364,1667,802400,2.6,0.0708812260536398,43,44,1,0.132737504137703,0.0890433631247931,0.0430321085733201,0.24114531612049,0.00347567030784508,0.0235021516054287,0.0446871896722939,0.019364448857994,0.0610724925521351,0.0994703740483284,0.026646805693479,0.000165508109897385,0.0258192651439921,0.0887123469049983,0.00314465408805031,0.0519695465077789,0.015061238000662,0.00132406487917908,0.0296259516716319,
91108,2018,64073,13538,3501,1862500,2.1,0.0890087162062343,23,17,-6,0.111873713109128,0.047700754975978,0.0223061084420041,0.325326012354152,0.00549073438572409,0.0181880576527111,0.0271105010295127,0.0212765957446809,0.113589567604667,0.0823610157858614,0.0161290322580645,0.00102951269732327,0.0109814687714482,0.0676046671242279,0.00343170899107756,0.0820178448867536,0.0061770761839396,,0.0367192862045299,0.000686341798215511
91201,2018,24322,23619,1535,709600,4.6,0.124518396206444,38,24,-14,0.0998298355076574,0.079126488939308,0.0334656834940442,0.25127623369257,0.00368689733408962,0.025241066364152,0.0694838343732275,0.0107770845150312,0.0425411230856495,0.0581395348837209,0.0431083380601248,0.000567214974475326,0.0340328984685196,0.08252977878616,0.00311968235961429,0.0646625070901872,0.055587067498582,0.00170164492342598,0.0405558706749858,0.000567214974475326
91202,2018,30292,23317,1695,730200,4.5,0.124158339409015,18,17,-1,0.125339858618815,0.0663404023926047,0.0258292550299076,0.276237085372485,0.00244698205546493,0.022294725394236,0.0543773790103317,0.011963023382273,0.0560087003806417,0.0916258836324089,0.0339858618814573,0.00163132137030995,0.0141381185426862,0.0889070146818923,0.00244698205546493,0.0554649265905383,0.0415986949429038,0.0032626427406199,0.0255573681348559,0.000543773790103317
91203,2018,23790,15000,1550,494800,5.3,0.159866666666667,37,38,1,0.179604261796043,0.0615351163296369,0.0378343118069145,0.212002609262883,0.00195694716242661,0.0182648401826484,0.0402261361165471,0.0123939986953686,0.0889323766036095,0.0952380952380952,0.0360948032180909,0.000652315720808872,0.0197869101978691,0.066101326375299,0.00652315720808872,0.0591432920200044,0.0345727332028702,0.00130463144161774,0.0267449445531637,0.00108719286801479
91204,2018,17750,18720,1395,480700,5.9,0.239049145299145,37,24,-13,0.0973201692524683,0.105782792665726,0.0437235543018336,0.20394922425952,0.00112834978843441,0.0222849083215797,0.0445698166431594,0.00959097320169252,0.0363892806770099,0.127503526093089,0.028490832157969,0.000846262341325811,0.0346967559943583,0.102679830747532,0.00507757404795487,0.0420310296191819,0.0459802538787024,0.00141043723554302,0.0465444287729196,
91205,2018,20081,37618,1378,545000,4.9,0.199452389813387,47,20,-27,0.101825379371014,0.0855509126896855,0.0439850450846712,0.261930943479217,0.0019793270288102,0.0211128216406422,0.0472839234660216,0.0090169342423576,0.0378271387728172,0.112601715416758,0.0268308775016494,0.000219925225423356,0.0138552892016714,0.0996261271167803,0.00175940180338685,0.0336485594897735,0.0664174180778535,0.0035188036067737,0.0310094567846932,
91206,2018,27913,34386,1558,750000,5,0.155499331123131,32,37,5,0.107456140350877,0.0699317738791423,0.0282651072124756,0.295077972709552,0.0017056530214425,0.0207115009746589,0.0511695906432749,0.013401559454191,0.0448343079922027,0.114278752436647,0.0348440545808967,0.000243664717348928,0.0148635477582846,0.0723684210526316,0.00682261208576998,0.047270955165692,0.0458089668615984,0.00243664717348928,0.0280214424951267,0.000487329434697856
91207,2018,39453,11371,1668,1032600,3.1,0.113446486676634,4,11,7,0.123841059602649,0.0397350993377483,0.0165562913907285,0.339072847682119,0.00596026490066225,0.0105960264900662,0.0410596026490066,0.00662251655629139,0.0629139072847682,0.103311258278146,0.0377483443708609,0.000662251655629139,0.0178807947019868,0.0609271523178808,0.000662251655629139,0.0748344370860927,0.0304635761589404,0.000662251655629139,0.0258278145695364,0.000662251655629139
91208,2018,50170,16049,1823,867600,2.2,0.0679793133528569,30,27,-3,0.12012012012012,0.0600600600600601,0.021021021021021,0.29954954954955,0.00412912912912913,0.0255255255255255,0.0671921921921922,0.015015015015015,0.0469219219219219,0.113363363363363,0.033033033033033,0.00187687687687688,0.0101351351351351,0.0668168168168168,0.00225225225225225,0.0626876876876877,0.021021021021021,0.000375375375375375,0.0285285285285285,0.000375375375375375
91210,2018,97008,689,2950,506600,4,0.272859216255443,2,1,-1,0.079447322970639,0.362694300518135,0.119170984455959,0.139896373056995,0.00518134715025907,0.0155440414507772,0.0103626943005181,0.00345423143350605,0.0449050086355786,0.0345423143350605,0.0224525043177893,,0.0293609671848014,0.0362694300518135,0.00518134715025907,0.0466321243523316,0.00345423143350605,,0.0397236614853195,0.00172711571675302
91214,2018,41281,30654,1840,732300,2.7,0.0580674626476153,30,36,6,0.115356534436603,0.0671696276466294,0.0294475541494281,0.296422487223169,0.00389389145777561,0.0221465076660988,0.0856656120710635,0.0226332440983208,0.040885860306644,0.0615721586760769,0.0318812363105378,0.000243368216110976,0.0194694572888781,0.0842054027743977,0.00340715502555366,0.0550012168410806,0.0262837673399854,0.00292041859333171,0.030664395229983,0.000730104648332928
91301,2018,50482,25631,2318,784500,2.2,0.046116031368265,61,59,-2,0.144488579940417,0.0620655412115194,0.0316120489904005,0.271598808341609,0.00794438927507448,0.0281363786825554,0.0566037735849057,0.015888778550149,0.0647136709698775,0.0716650115855677,0.0440251572327044,0.00115855676928169,0.0226746110559417,0.0728235683548494,0.00446871896722939,0.0564382654750083,0.0109235352532274,0.00132406487917908,0.0306190003310162,0.000827540549486925
91302,2018,51501,26634,2356,1201400,2.6,0.0792595930014268,34,58,24,0.15341574495771,0.0476252439817827,0.0204294079375407,0.28106701366298,0.00819778789850358,0.0316200390370852,0.0439817826935589,0.0137931034482759,0.0916070266753416,0.0650618087182824,0.056213402732596,0.00117111255692908,0.0157449577098243,0.0543916720884841,0.00286271958360442,0.075341574495771,0.00819778789850358,0.000910865322055953,0.0279765777488614,0.000390370852309694
91303,2018,24676,31053,1446,432300,3.9,0.19115705406885,53,30,-23,0.0951776649746193,0.132994923857868,0.0512690355329949,0.203553299492386,0.00203045685279188,0.0177664974619289,0.0779187817258883,0.0137055837563452,0.0555837563451777,0.0890862944162437,0.0281725888324873,0.00050761421319797,0.0274111675126904,0.101269035532995,0.00406091370558376,0.0368020304568528,0.0230964467005076,0.00152284263959391,0.0370558375634518,0.00101522842639594
91304,2018,26954,53761,1419,581000,4.1,0.13026171388181,43,46,3,0.106093818500658,0.0784743533537922,0.029373081981587,0.28277071459886,0.00241122314774222,0.0241122314774222,0.0946953090749671,0.0116177115300307,0.0370451556334941,0.0497588776852258,0.0330995177553704,0.00109601052170101,0.051074090311267,0.0729943007452872,0.00219202104340202,0.0440596229723805,0.0258658483121438,0.00175361683472161,0.0515124945199474,
91306,2018,25944,49158,1354,474700,4.3,0.134627120712804,33,33,0,0.100248292985723,0.0772811918063315,0.0350713842333954,0.283054003724395,0.00434512725015518,0.0279329608938548,0.114214773432651,0.0136561142147734,0.037243947858473,0.0580384854127871,0.0322780881440099,,0.015828677839851,0.0974549968963377,0.0037243947858473,0.0381750465549348,0.0313469894475481,0.000931098696461825,0.0288640595903166,0.000310366232153942
91307,2018,44771,26595,2727,644400,3.5,0.0469261139311901,37,25,-12,0.124384555584348,0.0634879502461778,0.0246177766260689,0.295931588494429,0.00233221041720653,0.026431718061674,0.0914744752526561,0.0152889349572428,0.0437937289453226,0.123866286602747,0.0295413319512827,0.000259134490800726,0.0126975900492356,0.0627105467737756,0.00181394143560508,0.0380927701477067,0.0152889349572428,0.00233221041720653,0.0251360456076704,0.000518268981601451
91311,2018,36986,40420,1825,585400,3.6,0.0728352300841168,94,80,-14,0.102073154628285,0.0817377525419253,0.0294467186055724,0.230555922355738,0.00567806681632114,0.0295787666710683,0.0706457150402747,0.0139970949425591,0.0474052555130067,0.0484616400369735,0.0348606892909019,0.00118843258946256,0.0850389541793213,0.0783045028390334,0.00356529776838769,0.0415951406311898,0.0212597385448303,0.000792288392975043,0.0722302918262247,0.00158457678595009
91316,2018,39636,29964,1663,668900,3.8,0.11750767587772,50,47,-3,0.118718381112985,0.0639123102866779,0.0286677908937605,0.272344013490725,0.00489038785834739,0.0306913996627319,0.0618887015177066,0.0146711635750422,0.0573355817875211,0.113322091062395,0.0490725126475548,0.00101180438448567,0.0136593591905565,0.0688026981450253,0.00320404721753794,0.057504215851602,0.0160202360876897,0.00101180438448567,0.0231028667790894,0.000168634064080944
91321,2018,28315,34355,1539,450000,4.1,0.152379566293116,16,17,1,0.106123662306778,0.0838287752675386,0.0392390011890606,0.240190249702735,0.0044589774078478,0.0294292508917955,0.0865041617122473,0.0178359096313912,0.0413198573127229,0.105826397146254,0.030321046373365,0.000594530321046373,0.0184304399524376,0.0978002378121284,0.00297265160523187,0.0502378121284186,0.0166468489892985,0.00267538644470868,0.0252675386444709,0.000297265160523187
91324,2018,33351,29617,1636,588300,2.6,0.128237161089915,48,49,1,0.0877531340405015,0.111089681774349,0.0576663452266152,0.209450337512054,0.00270009643201543,0.0237222757955641,0.0648023143683703,0.0129218900675024,0.0538090646094503,0.09450337512054,0.0244937319189971,0.00077145612343298,0.03625843780135,0.0991321118611379,0.00212150433944069,0.0518804243008679,0.0221793635486982,0.00038572806171649,0.0435872709739634,0.00077145612343298
91325,2018,28629,34635,1490,638700,3.4,0.155767287426014,16,26,10,0.099488345650938,0.0642410460488914,0.0341102899374645,0.257248436611711,0.0045480386583286,0.0224559408754974,0.0889710062535532,0.0235929505400796,0.0378055713473565,0.113132461625924,0.0321205230244457,0.000568504832291074,0.019044911881751,0.0849914724275156,0.0022740193291643,0.0525866969869244,0.0272882319499716,0.00312677657760091,0.0312677657760091,0.00113700966458215
91326,2018,49223,37035,1895,719800,2.9,0.0602673147023086,18,37,19,0.11684105630294,0.0577977080219233,0.0296462381664175,0.355007473841555,0.00722471350274041,0.0201793721973094,0.0617837568510214,0.0112107623318386,0.0555555555555556,0.0705032386646736,0.0281514698555057,0.000996512207274539,0.0166915794718485,0.0667663178873941,0.00149476831091181,0.0525660189337319,0.0179372197309417,0.000747384155455904,0.028649725959143,0.000249128051818635
91330,2018,4011,3273,,,12,0,,,,0.075,0.05,0.1,0.025,,0.05,0.025,0.375,0.025,0.05,0.05,,,0.125,0.05,,,,,
91331,2018,21801,105799,1387,391600,4.6,0.173924139169557,27,32,5,0.0658566221142163,0.113973268529769,0.0461725394896719,0.23086269744836,0.00145808019441069,0.01044957472661,0.111543134872418,0.0143377885783718,0.0243013365735115,0.0563791008505468,0.0194410692588092,0.000243013365735115,0.0534629404617254,0.108383961117861,0.00583232077764277,0.031591737545565,0.0590522478736331,0.00267314702308627,0.0439854191980559,
91335,2018,26173,80524,1395,459200,3.9,0.164721076946004,48,40,-8,0.0848513902205177,0.0866091403004155,0.0362735698306168,0.26366251198466,0.00367529562160435,0.0231703419622883,0.11169702780441,0.0156599552572707,0.0341962288271013,0.0773410035155002,0.029082774049217,0.000159795461808885,0.0175775007989773,0.107062959411953,0.00335570469798658,0.035953978906999,0.0364333652924257,0.00287631831255992,0.0300415468200703,0.000319590923617769
91340,2018,23381,36227,1343,399200,3.8,0.150467883070638,15,27,12,0.0737544134954884,0.112200863083562,0.0592389172224402,0.173793644566497,0.00117693213024716,0.0149078069831306,0.0949391918399372,0.0125539427226363,0.0411926245586505,0.0706159278148294,0.0215770890545312,0.000392310710082385,0.0612004707728521,0.116123970184386,0.00784621420164771,0.0482542173401334,0.0439387995292272,0.000392310710082385,0.0459003530796391,
91342,2018,26756,96487,1525,429100,2.9,0.134297884689129,42,33,-9,0.076671161625891,0.0884222693122712,0.0339048352918513,0.265652090156039,0.00597187439799653,0.018493546522828,0.131188595646311,0.0136775187825082,0.0292814486611443,0.0533615873627432,0.0229242920439222,0.000385282219225583,0.0377576574841071,0.0776343671739549,0.00481602774031978,0.039684068580235,0.0512425351570025,0.00327489886341745,0.044307455210942,0.00134848776728954
91343,2018,25421,66590,1311,485500,4.9,0.196531010662262,27,20,-7,0.092577376061353,0.0777869076965215,0.0367022733497672,0.291700903861956,0.00246507806080526,0.0208162147356889,0.101889893179951,0.0169816488633251,0.0356066831005204,0.0662832100794303,0.0282114489181046,0.000273897562311695,0.0216379074226239,0.092577376061353,0.00301287318542865,0.0345110928512736,0.0399890440975075,0.00136948781155848,0.0353327855382087,0.000273897562311695
91344,2018,34566,53266,1754,593900,4.1,0.0678669320016521,32,35,3,0.101123595505618,0.0791473892927958,0.0327164573694646,0.282055518836748,0.00446133509583609,0.0203238598810311,0.0905485789821546,0.0193324520819564,0.0522141440846001,0.0793126239259749,0.0295769993390615,0.000495703899537343,0.0143754130865829,0.0824520819563781,0.00198281559814937,0.0510575016523463,0.03172504957039,0.0023132848645076,0.0244547257105089,0.000330469266358229
91345,2018,26127,19205,1646,441800,4.8,0.0964852902889872,10,14,4,0.0920745920745921,0.0821678321678322,0.0343822843822844,0.21037296037296,0.0034965034965035,0.0157342657342657,0.104895104895105,0.00990675990675991,0.0477855477855478,0.147435897435897,0.0163170163170163,0.000582750582750583,0.0192307692307692,0.110722610722611,0.00233100233100233,0.0448717948717949,0.0337995337995338,0.00174825174825175,0.0221445221445221,
91350,2018,43144,37350,1862,504600,2.8,0.0473360107095047,21,37,16,0.099922740149369,0.0893638938964718,0.0375997939737317,0.277877929436003,0.00386299253154777,0.0249806850373423,0.085500901364924,0.0195724954931754,0.0303888745815091,0.0587174864795261,0.0321916044295648,0.000257532835436518,0.028328611898017,0.0996652073139325,0.0028328611898017,0.0437805820242081,0.0231779551892866,0.00206026268349215,0.0399175894926603,
91351,2018,33082,32572,1668,412300,5.1,0.0959105980596832,25,15,-10,0.0900631439016285,0.0943835161183117,0.0458624127617149,0.250913924891991,0.00299102691924227,0.0222665337321369,0.110335659687604,0.0176138251910934,0.0362246593552675,0.0535061482220007,0.0239282153539382,0.000997008973080758,0.0272515785975407,0.11797939514789,0.00199401794616152,0.0428713858424726,0.0172814888667331,0.00132934529744101,0.0418743768693918,0.000332336324360253
91352,2018,22479,47438,1347,454500,3.7,0.183713478645811,48,31,-17,0.060556464811784,0.100450081833061,0.0276186579378069,0.226677577741408,0.00368248772504092,0.0137070376432079,0.107610474631751,0.0104337152209493,0.0231178396072013,0.0400981996726678,0.021481178396072,0.000409165302782324,0.0759001636661211,0.104950900163666,0.00286415711947627,0.0400981996726678,0.0613747954173486,0.00184124386252046,0.0763093289689034,0.000818330605564648
91354,2018,56966,32096,2279,574100,4.1,0.0402542372881356,15,17,2,0.159716758457907,0.0605822187254131,0.024390243902439,0.340676632572777,0.0035405192761605,0.0255704169944925,0.0546813532651456,0.01573564122738,0.0318646734854445,0.0574350904799371,0.0397324940991345,0.0011801730920535,0.0216365066876475,0.0653029110936271,0.000786782061369001,0.0483870967741936,0.020456333595594,0.002360346184107,0.025963808025177,
91355,2018,45717,31455,1933,529300,3.4,0.0671435383881736,56,62,6,0.130128366473697,0.0794110244147999,0.0398942864334256,0.199093883715077,0.00440473194059904,0.0234080040271835,0.0542411276113768,0.0172413793103448,0.0532343317392399,0.0952680594009565,0.0380065441731689,0.00113264535615404,0.0585200100679587,0.0797885728668512,0.00541152781273597,0.0493329977347093,0.0190032720865844,0.00113264535615404,0.0504656430908633,0.000880946388119809
91356,2018,34103,30804,1546,878100,4.4,0.103330736268017,46,40,-6,0.112591975565737,0.0673330556712481,0.0306816604192698,0.250034707760655,0.0027766208524226,0.0249895876718034,0.0762182423990004,0.0102734971539636,0.0624739691795085,0.124392614188533,0.0385950298486742,0.0013883104262113,0.0163820630292934,0.0735804525891989,0.00152714146883243,0.0580313758156324,0.0186033597112314,0.000971817298347911,0.0290156879078162,0.00013883104262113
91364,2018,49619,27340,2186,808600,4.3,0.0629846378931968,62,79,17,0.148358138436097,0.0718166784786204,0.0308291991495393,0.240018899125915,0.00460666194188519,0.0323647531301677,0.0571698558941649,0.0118119536971415,0.0681549728325065,0.0829199149539334,0.0561067800614222,0.000354358610914245,0.0166548547129695,0.0797306874557052,0.00177179305457123,0.0561067800614222,0.0118119536971415,0.000708717221828491,0.028466808410111,0.00023623907394283
91367,2018,46515,45282,2066,666000,4.8,0.0963959189081754,87,95,8,0.177694156998014,0.0520539354029476,0.0224730845615135,0.256715793874778,0.00428556496289328,0.0293717988920247,0.0588481237587541,0.0140064806104317,0.0830981498902477,0.0711821887739103,0.0525765652764712,0.000836207797637713,0.016828681927459,0.0607295913034389,0.002926727291732,0.0571757081634786,0.0122295390404516,0.00104525974704714,0.0253998118532455,0.000522629873523571
91371,2018,,0,,,,,,,,,,,,,,,0.5,,,0.25,,,0.25,,,,,,
91381,2018,57587,20371,1899,670900,4.9,0.058121839870404,17,20,3,0.128746306458421,0.0675390460109751,0.0476994512452512,0.308146897425074,0.00802026171380329,0.0265934993668214,0.0443224989447024,0.017728999577881,0.0666948079358379,0.0565639510341917,0.0371464753060363,0.000422119037568594,0.0185732376530182,0.0616293794850148,0.00168847615027438,0.0620514985225834,0.017728999577881,0.000844238075137189,0.02701561840439,0.000844238075137189
91384,2018,31115,28842,1587,491800,3.7,0.0470147701268983,10,14,4,0.104931794333683,0.0692549842602309,0.0367261280167891,0.306400839454355,0.0141657922350472,0.0272822665267576,0.0981112277019937,0.0178384050367261,0.0314795383001049,0.0320041972717733,0.0325288562434418,0.000524658971668416,0.0241343126967471,0.0928646379853095,0.0120671563483736,0.0335781741867786,0.0299055613850997,0.00262329485834208,0.0330535152151102,0.000524658971668416
91387,2018,39583,43717,1872,487800,4.6,0.111398311869524,20,34,14,0.115348250866688,0.0661834226284274,0.0277340056728648,0.329971635676016,0.00819413803971005,0.0283643239836117,0.0986448156318941,0.00882445635045698,0.0312007563819729,0.0491648282382603,0.0356129845572014,0.000630318310746927,0.0144973211471793,0.0709108099590293,0.00283643239836117,0.0532618972581154,0.0289946422943587,0.00157579577686732,0.0277340056728648,0.000315159155373464
91390,2018,42475,19053,2177,576500,3.3,0.0468692594342098,21,16,-5,0.113277133825079,0.0547945205479452,0.0268703898840885,0.335616438356164,0.0184404636459431,0.0310853530031612,0.112223393045311,0.012118018967334,0.0247629083245522,0.0226554267650158,0.0389884088514226,,0.0231822971548999,0.0658587987355111,0.00421496311907271,0.0521601685985248,0.0258166491043203,0.00105374077976818,0.0353003161222339,0.00158061116965227
91401,2018,26385,41412,1318,645400,5.2,0.202067033710036,49,24,-25,0.114986376021798,0.0770208900999092,0.0325158946412352,0.269209809264305,0.00381471389645777,0.0292461398728429,0.0713896457765668,0.0127157129881926,0.0406902815622162,0.0815622161671208,0.0445049954586739,0.000181653042688465,0.0154405086285195,0.0848319709355132,0.00980926430517711,0.0419618528610354,0.0392370572207085,0.00181653042688465,0.0283378746594005,0.00072661217075386
91402,2018,20765,70686,1241,385300,6.4,0.248606513312396,21,18,-3,0.0638598474145239,0.110483187341057,0.0502966939813507,0.246397287369313,0.00310822266176886,0.014693416219271,0.0839220118677593,0.0158236790053687,0.0401243289064708,0.108222661768861,0.0223226900254309,0.000282565696524442,0.0274088725628709,0.0842045775642837,0.00395591975134219,0.0404068946029952,0.0474710370161062,0.00169539417914665,0.0350381463690308,0.000282565696524442
91403,2018,51505,25218,1749,921900,6.2,0.0549607423269094,52,68,16,0.148829226431286,0.0529606472968003,0.0290547995586613,0.251440480568837,0.00441338727473336,0.0405786441093539,0.0437660904744391,0.0117690327326223,0.0673041559396837,0.0897388745862449,0.06975603775898,0.000858158636753709,0.0156920436434964,0.0722079195782763,0.00171631727350742,0.0641167095745985,0.0128723795513056,0.000245188181929631,0.0223121245555964,0.000367782272894447
91405,2018,21853,55384,1224,457300,6.6,0.204716163512928,48,21,-27,0.0713083718973496,0.0978123685317627,0.0387042490534287,0.245267143458141,0.00231384097602019,0.0172486327303324,0.0704669751787968,0.0122002524190156,0.0317627261253681,0.111905763567522,0.0380732015145141,0.000420698359276399,0.0254522507362221,0.106436684896929,0.00294488851493479,0.0330248212031973,0.0544804375262936,0.00210349179638199,0.0378628523348759,0.000210349179638199
91406,2018,26769,55215,1357,497400,5.1,0.173793353255456,72,56,-16,0.0936757719714964,0.0826900237529691,0.0323634204275534,0.238271971496437,0.00296912114014252,0.0241983372921615,0.100059382422803,0.0142517814726841,0.0387470308788599,0.055374109263658,0.0440914489311164,0.000593824228028504,0.0451306413301663,0.0788301662707838,0.00371140142517815,0.0414192399049881,0.0478028503562945,0.00192992874109264,0.0531472684085511,0.00074228028503563
91411,2018,27317,25801,1361,621400,4.9,0.178055114142863,27,24,-3,0.112898592358518,0.0838839413961505,0.0301637460499856,0.228382648664177,0.00201091640333238,0.0244182706118931,0.0784257397299627,0.016087331226659,0.0393565067509336,0.0772766446423442,0.0499856363114048,0.00057454754380925,0.0327492099971273,0.0970985349037633,0.00373455903476013,0.0517092789428325,0.0307382935937949,0.00057454754380925,0.0393565067509336,0.00057454754380925
91423,2018,45782,33737,1791,890300,4.5,0.0805643655333906,60,35,-25,0.121429538378232,0.0726952754839583,0.028969811831596,0.271693515635576,0.00338432381210234,0.0529308244212806,0.0452145661296873,0.0131311763909571,0.0513063489914715,0.0628130499526195,0.0863679436848518,0.000406118857452281,0.0161093813456071,0.0767564640584811,0.00121835657235684,0.0536076891837011,0.0135372952484094,0.00148910247732503,0.0265330986868824,0.000406118857452281
91436,2018,63229,15070,2312,1228000,2,0.0349037823490378,41,55,14,0.184848484848485,0.0403263403263403,0.022960372960373,0.226689976689977,0.00501165501165501,0.0397435897435897,0.0303030303030303,0.00932400932400932,0.0738927738927739,0.131235431235431,0.077039627039627,0.00163170163170163,0.0127039627039627,0.0503496503496504,0.000932400932400932,0.0652680652680653,0.00652680652680653,0.000582750582750583,0.0206293706293706,
91501,2018,31805,20300,1653,704500,5.1,0.11679802955665,11,16,5,0.105616898703793,0.0600096015362458,0.0187229956793087,0.331733077292367,0.00384061449831973,0.0340854536725876,0.0648103696591455,0.0105616898703793,0.0316850696111378,0.0705712914066251,0.0590494479116659,0.000480076812289966,0.0134421507441191,0.0724915986557849,0.000480076812289966,0.0489678348535766,0.0451272203552568,0.00240038406144983,0.0259241478636582,
91502,2018,21648,11598,1417,501600,3.6,0.190205207794447,40,27,-13,0.108809583229349,0.101821811829299,0.0603943099575742,0.185175942101323,0.00274519590716247,0.0314449713002246,0.038682305964562,0.0132268530072373,0.0501622161217869,0.0801098078362865,0.0643873221861742,0.000748689792862491,0.039181432493137,0.0898427751434989,0.0079860244571999,0.0561517344646868,0.0232093835787372,0.00199650611429998,0.043673571250312,0.000249563264287497
91504,2018,37380,26863,1580,720600,4.3,0.0963034657335368,40,36,-4,0.102281879194631,0.0711409395973154,0.0354362416107383,0.273020134228188,0.00295302013422819,0.0338255033557047,0.0547651006711409,0.0161073825503356,0.043489932885906,0.0531543624161074,0.0732885906040268,0.00134228187919463,0.0340939597315436,0.0711409395973154,0.00295302013422819,0.0518120805369128,0.0354362416107383,0.00134228187919463,0.0416107382550336,0.000805369127516778
91505,2018,42711,30680,1808,667400,4.3,0.0955671447196871,54,65,11,0.110702193434418,0.0694832916237303,0.0332695421757692,0.231856322685117,0.00250257618136317,0.0497571029000442,0.045046371264537,0.0139849845429118,0.0401884292654203,0.0980421021639923,0.115707345797144,0.000883262181657589,0.0251729721772413,0.075813337258943,0.00132489327248638,0.0412189018106875,0.0195789783600766,0.00103047254526719,0.0241424996319741,0.000294420727219196
91506,2018,41229,18575,1587,680400,4.2,0.0816689098250337,34,27,-7,0.114103275957801,0.0730149916712937,0.0280399777901166,0.252915047196002,0.00666296501943365,0.0416435313714603,0.0555247084952804,0.0163797890061077,0.0405330372015547,0.0818989450305386,0.0791227096057746,0.00111049416990561,0.0247084952803998,0.0902276513048307,0.00194336479733481,0.0416435313714603,0.0199888950583009,0.00138811771238201,0.0285952248750694,0.000555247084952804
91601,2018,30140,37085,1440,607600,4.4,0.193069974383174,51,42,-9,0.0934386162812559,0.0799022372626434,0.0428652002256063,0.284263959390863,0.00263207369806355,0.057905621357398,0.0391050949426584,0.0159804474525287,0.0216206053769506,0.0496333897349126,0.102086858432036,0.000752021056589585,0.0227486369618349,0.0864824215078022,0.00206805790562136,0.0421131791690167,0.0240646738108667,0.00131603684903177,0.0306448580560256,0.000376010528294792
91602,2018,45681,19358,1702,728400,7.5,0.0900402934187416,31,25,-6,0.107750472589792,0.0618417499324872,0.03294625978936,0.304347826086957,0.00216041047799082,0.0650823656494734,0.0275452335943829,0.0121523089386984,0.0332163110991088,0.0710234944639482,0.113151498784769,,0.0113421550094518,0.0756143667296786,0.00243046178773967,0.0453686200378072,0.0102619497704564,,0.0229543613286524,0.000810153929246557
91604,2018,54622,32117,1840,1088000,6.5,0.062427997633652,64,62,-2,0.112251612054218,0.0751414659823661,0.0439531517304909,0.28095802079221,0.00328990656665351,0.0539544676931175,0.0327674694038689,0.0132912225292802,0.0394788787998421,0.051585734965127,0.109882879326227,0.000657981313330701,0.0139492038426109,0.0798789314383472,0.000657981313330701,0.0523753125411238,0.0117120673772865,0.000789577575996842,0.023424134754573,
91605,2018,21594,52210,1305,458300,4.5,0.20105343803869,53,42,-11,0.0626481544192347,0.112428039282086,0.036065018625127,0.233152726041314,0.00203183203521842,0.020149001015916,0.0800880460548595,0.00778868946833728,0.0242126650863529,0.0424991534033187,0.0298002031832035,,0.0651879444632577,0.104131391804944,0.00270910938029123,0.0399593633592956,0.0685743311886218,0.00101591601760921,0.0667118184896715,0.000846596681341009
91606,2018,24523,44476,1243,532400,4.5,0.182997571724076,23,21,-2,0.0752343364578194,0.0902812037493833,0.0394671928959053,0.263690182535767,0.00271336951159349,0.0268870251603355,0.0777010360138135,0.0150468672915639,0.0357671435619142,0.0878145041933893,0.0451406018746917,0.000246669955599408,0.0182535767143562,0.0994079921065614,0.00148001973359645,0.03749383325111,0.0569807597434633,0.000246669955599408,0.0256536753823384,0.000493339911198816
91607,2018,35667,30873,1485,762400,6.3,0.105788229197033,44,39,-5,0.0979591836734694,0.0702470461868958,0.0281417830290011,0.291084854994629,0.00257787325456498,0.0457572502685285,0.0614393125671321,0.0135338345864662,0.0315789473684211,0.0796992481203008,0.083780880773362,0.000859291084854995,0.0133190118152524,0.0771213748657358,0.00150375939849624,0.0429645542427497,0.0330827067669173,0.000644468313641246,0.0244897959183673,0.000214822771213749
91608,2018,,0,,,,,1,,,0.0602006688963211,0.0969899665551839,0.130434782608696,0.157190635451505,0.00334448160535117,0.0769230769230769,0.0133779264214047,0.00334448160535117,0.0234113712374582,0.00334448160535117,0.321070234113712,0.00668896321070234,0.0234113712374582,0.0267558528428094,0.0100334448160535,0.0234113712374582,0.00334448160535117,,0.0167224080267559,
91702,2018,22064,62348,1407,389800,4.5,0.12537691666132,29,35,6,0.0802486578129415,0.0887256287086748,0.0545351794292173,0.243289064707545,0.00423848544786663,0.0149759819157954,0.0768578694546482,0.0175190731845154,0.0350381463690308,0.0500141282848262,0.0183667702740887,0.000565131393048884,0.0599039276631817,0.10878779316191,0.0087595365922577,0.0330601864933597,0.0370161062447019,0.00508618253743996,0.0615993218423284,0.00141282848262221
